Dim1,Dim2
2.620441,17.301678
74.08191,1.3659855
53.325523,-21.294556
-75.10862,19.11511
70.14891,24.856747
2.7513704,-50.232906
-50.886982,5.7290287
-76.989174,14.872881
2.3615468,81.30873
53.165657,24.965006
-2.1266062,-48.13817
-29.707882,8.534168
30.03443,-34.31574
-56.99754,-40.258083
-49.679726,26.153795
-39.09575,56.60034
43.118942,38.897713
-49.99118,-43.29669
-58.604218,32.019753
-1.7145259,48.276855
-0.78706515,-80.60501
-39.833706,-28.036112
37.88019,-24.105639
-9.240896,-1.7818652
-74.2246,8.461643
-63.146244,15.385291
-8.306613,-10.509767
-23.19414,7.884163
35.862465,-2.4005651
25.208105,-0.95951265
36.058327,30.669989
-73.48277,24.55137
-27.90938,7.9544225
-69.670746,33.112934
40.679478,58.197155
29.965178,-31.871944
29.049156,-29.377651
26.883934,21.521475
5.0666327,-11.28741
-52.026203,-54.544163
-67.00754,31.995014
2.0887742,28.719788
26.530174,49.65405
7.3976846,84.783646
-76.881165,21.740196
-33.72775,2.222642
-31.234697,42.51447
-11.652266,5.0220237
-37.41407,56.180996
-29.026676,-2.6759095
-16.975182,-25.299086
-14.2055235,4.1632133
-37.266163,16.622715
47.888607,-17.725977
-30.96867,62.63639
53.4361,0.31643355
4.167515,-85.04247
-19.22769,43.986523
-39.06338,-50.49331
51.619118,1.6839473
-14.187038,30.192638
25.311531,50.114594
35.21832,4.140812
-21.18616,60.135414
-11.148119,-25.938202
86.20112,3.2268221
-24.471716,9.977802
-4.099772,-73.67398
70.77306,-12.846591
-44.128944,-39.930855
10.106411,0.3560317
35.62707,53.83144
19.626154,21.53095
38.673622,-36.870464
8.201322,-42.867428
-2.90586,-52.334976
13.188534,14.99947
-45.81824,18.68909
-68.23886,9.467526
-45.45643,-38.34822
-54.194675,-54.614643
5.6464148,37.598328
-22.512087,45.19051
49.935856,11.52953
17.133549,16.371403
47.814457,-9.384098
2.8415968,77.27524
39.02321,27.571583
2.2689497,50.128014
74.92667,5.101615
-31.934763,59.76989
9.880686,-47.344296
3.3747468,-41.19992
-54.69493,14.756681
46.271328,13.907203
-50.74871,24.04388
46.951008,15.621279
-14.830564,28.884449
-16.947016,-35.862694
-4.622997,-78.8685
-30.60081,-1.3847668
50.00283,9.036826
7.2564425,-44.77287
1.2798823,-75.24215
-41.255966,-30.16541
32.440422,-48.58482
7.8630157,-39.79328
6.2758904,11.025261
14.277985,-4.536399
37.887722,-24.773388
-45.702854,-38.373425
38.445343,28.669147
3.1638832,-69.01849
71.186325,-14.2155905
-15.90489,-63.000816
5.486363,-18.771133
43.71506,10.836038
-2.4915416,-44.711185
-16.246347,-27.276142
-3.0665824,46.923534
7.3632126,-20.662018
7.7209554,-39.28573
-11.363666,55.076946
1.7397511,81.81955
62.25037,-8.46993
83.636086,6.2388034
88.796074,-6.9640536
-70.086365,22.149416
-11.372736,-8.675216
-25.040442,58.143486
2.477985,49.92328
-23.043207,-27.651901
6.950182,17.388472
-59.267273,-53.44935
28.450119,43.990753
80.192535,12.68635
12.758242,-7.0021076
-2.5499473,-44.99197
35.863712,29.028988
-16.843678,-35.200706
13.175011,-4.886995
67.96726,-35.698
33.2978,-8.57057
5.065316,82.59764
36.537388,57.94677
7.6757364,44.78589
30.498266,-47.970562
-53.787724,-52.92616
-54.18263,13.115101
6.5862927,-11.592589
-25.41486,35.75312
22.313244,43.632572
12.545118,-64.18928
66.43238,-6.924541
-67.47114,16.927181
23.001583,8.577068
-52.03726,-51.225468
28.930483,-45.479343
-1.5725253,-84.61201
-13.029106,-1.6863924
2.8631146,38.409897
67.808975,-11.602054
-44.995304,15.050477
-52.575756,25.581156
-63.654427,31.789227
-11.995368,31.234379
-5.4780164,31.777424
38.375122,-16.735054
-61.865612,-41.44547
70.678154,-15.557486
-15.920799,43.216057
18.909267,18.751476
-4.6123643,-73.38663
-39.14219,-46.171417
67.08241,-36.642
8.102337,-50.390877
64.92841,23.820414
-56.92744,14.171836
22.067066,50.816658
36.813038,-28.391167
36.31405,-39.693928
70.76211,-13.989342
64.2539,-13.830319
43.710724,9.763177
-24.358706,45.51015
34.87679,-6.0124702
-36.156467,2.1815815
65.38387,-36.213192
-49.943592,22.200123
33.162846,54.739677
-73.78449,8.079142
-13.277249,42.651024
-38.85808,-33.22241
37.385853,-2.570062
3.0240993,86.38212
-32.283894,58.71493
-46.48348,-44.474266
6.9121866,-15.1191845
-62.691708,41.91361
-19.5816,50.865753
-60.90629,23.645718
-3.1088138,31.061478
8.6918125,-19.372908
29.278992,-41.074867
-6.2916055,27.578308
-19.626965,29.71588
-24.161802,53.93324
-5.922489,-37.312866
-75.55692,7.9351497
0.95616233,47.064316
-1.2489125,54.607136
-19.710165,29.601793
-11.506825,-7.335273
-52.725376,-47.015835
5.1172376,12.34284
-5.7591276,-71.82309
-35.560154,53.414536
-6.3095465,23.164486
-50.13042,-29.305285
74.44644,0.5599106
36.876057,-41.90734
33.799023,-43.98886
44.472466,56.229645
-9.419991,25.440945
30.778574,42.194977
-36.956768,-33.373093
-11.7680645,38.700108
37.22077,-36.83484
-36.17858,-53.14538
-31.220692,48.54605
44.24001,43.49325
7.199799,-9.557481
54.911907,-26.139128
-4.464807,-6.859974
37.649765,-1.1862547
43.13652,39.153095
46.077415,13.088854
-27.040602,3.812136
-69.23181,33.585976
49.994225,53.46794
34.169388,-28.579592
1.147716,-47.941086
-11.835864,34.43601
10.1524935,-66.85216
-32.843857,56.521763
1.097783,32.666763
-17.991274,37.018307
25.17484,50.895184
-63.641815,32.47958
36.001793,-45.487118
-52.576595,12.202372
-53.382988,-46.667442
-29.945845,66.060394
-1.9669619,-84.543526
-30.781628,-6.204973
8.109278,-75.77403
-51.891,-51.502052
-8.26136,-10.461389
28.61831,-0.44822186
-15.320286,31.547035
29.018473,-44.009583
-61.94367,-1.9558611
10.133581,-58.300922
35.53435,54.13303
-71.65021,-8.817943
22.918205,49.1319
36.56462,-26.43375
1.0202435,87.67898
4.416989,-9.934714
-20.798628,55.33098
-17.74193,29.056244
-16.985888,-64.25559
25.409641,19.625189
-34.016964,61.37577
-56.678596,-53.922394
-34.952053,61.087982
37.10067,-24.817488
-26.191942,44.80333
-44.302185,48.29908
36.385414,43.608517
-33.750183,-4.707674
-27.683685,38.415
-60.331806,32.067757
44.69085,60.11619
-25.757996,7.0959
-19.24551,-45.062943
27.286938,40.68049
10.871208,-4.107043
72.760735,22.011639
89.07467,-5.5241838
72.31879,23.039812
-46.169033,-41.176678
-43.610497,14.571481
-62.285114,14.260417
-57.19507,-41.84113
25.598766,-21.456257
47.18503,11.589912
16.700983,-16.662464
30.024023,-31.314287
12.632672,-5.534366
-17.233305,59.296444
-54.606594,13.997053
4.220188,-48.645817
-53.246357,-34.88773
-48.23964,-6.451009
-33.834682,42.945675
-44.919235,-7.4280586
-76.30615,1.544095
-3.728697,57.651398
-35.013012,-0.46909606
34.343426,-0.2672482
75.05624,-0.50349224
33.3775,-37.345036
-28.213066,57.82205
35.535194,-24.606096
27.031792,-30.21606
-0.5386993,-35.363068
-29.223467,46.949432
-31.172989,-2.8677368
-43.698315,49.662403
91.15564,4.335249
-48.60306,23.406387
-43.956596,47.844315
31.831865,62.45337
-71.13988,17.084356
88.552986,-4.1192846
3.159464,-41.404713
-58.819077,27.211325
-41.39557,23.311527
-59.307568,-34.443222
-3.8324237,47.941597
-8.091423,3.0716937
2.9251611,49.263737
79.269165,-3.5690253
16.985392,-4.730415
39.216465,59.735355
-4.5164156,-39.92505
-65.08211,12.370493
87.36415,-6.4082007
-30.654114,52.83792
-32.65829,56.366943
-74.44578,-1.8243474
-62.98755,-5.4663954
0.2506197,-69.14045
17.077091,-15.20063
70.401764,23.547592
-37.66774,55.310474
-53.327557,-47.89713
21.916695,52.209324
-9.414755,-0.3107437
-21.158928,27.886375
37.214664,31.33999
3.6466997,-9.624709
-57.428024,-50.497448
-23.338562,-27.088173
-22.022903,59.568813
-57.354214,-34.66185
-26.377434,-23.324118
-58.71955,6.50047
-24.488447,-33.001945
37.753242,28.245583
1.608278,-72.89112
40.573948,43.649357
7.5863857,-68.97433
-1.5134578,-45.613197
91.22014,-3.6639724
-17.467937,30.035366
-16.862467,50.20112
54.40016,1.7826437
51.25745,-19.362606
23.442799,-42.00554
-70.519775,26.33861
-67.16846,-7.4554625
-54.295914,-48.446022
-23.055641,-27.23709
26.372149,-39.836525
30.49102,-28.676973
37.87858,-28.915792
-71.37147,-7.793419
-21.021055,50.274307
63.498672,-31.448965
-17.494362,54.838905
-49.48133,-52.588608
-18.408724,-31.859373
-57.576122,26.257458
72.87879,-20.122099
25.345472,-43.39772
4.8431115,14.22974
-63.308502,17.66552
-45.00981,-5.973574
75.68572,5.2051063
-3.1357505,-55.120373
1.1826386,-34.59847
-53.641243,-40.837433
-20.573923,-33.659447
-6.501507,-49.606136
68.03333,28.510246
33.67014,-24.090357
4.136795,-12.103511
26.31176,28.718021
-59.373535,11.168218
32.744865,-37.0266
-1.4794995,33.25708
82.30453,11.947123
-73.54655,4.182555
-23.1817,-34.989956
-57.168728,-35.192913
-7.932072,21.67696
-25.55795,5.1386666
-63.21458,21.554659
1.7946653,81.93944
-34.314125,53.67541
-41.96302,-26.380207
-52.95165,16.158083
-26.530226,62.643784
5.096373,-10.98404
-26.362627,-24.93227
28.864677,43.89771
-48.26746,-5.517688
-70.32698,23.033283
-29.70516,45.894753
7.582847,-50.35731
-70.01437,-7.270916
41.239532,53.00313
21.211517,-21.694561
82.248024,4.8582907
12.088708,-4.230596
48.641422,32.900574
-68.29662,2.1820147
24.106287,41.270542
25.62771,28.958853
86.89257,7.791693
71.49935,-8.302875
-74.44215,12.745486
3.6647651,45.2191
75.824715,4.0852222
-28.885212,47.31929
-49.61212,-27.42022
-46.612007,-7.859804
-29.824926,48.106865
68.927505,-12.504943
-18.305012,-21.52015
65.541115,-7.0595727
36.36594,58.20795
29.566357,-35.158558
-6.850978,23.838457
13.371665,-63.966354
-1.2015778,-64.60203
-51.838097,-53.318592
38.115524,47.98499
-2.2722664,-55.038254
-7.658612,5.9188643
-61.34059,24.33547
-67.72052,27.027967
-25.374441,-58.530857
-24.07453,-31.264563
8.414171,87.46953
20.64401,-35.111893
36.099895,-18.77279
-43.833065,-54.529102
-43.11628,-7.7473226
-64.67536,23.664936
68.12333,-36.984722
7.9661355,-13.986469
31.180538,4.5573874
-31.514679,45.564537
-18.087141,-67.428505
-61.065987,-46.668926
68.517334,-16.071978
27.652739,-3.5027416
-24.476868,36.28652
-50.592735,-43.05165
71.801575,-16.561699
16.810698,-16.345358
-50.264942,20.028135
-57.054447,-36.17672
9.71029,-47.513584
-5.785344,54.845634
-6.2885165,-6.752965
-35.095757,59.817883
46.581882,32.301613
-46.64949,-7.810704
-5.8491063,-5.267902
-2.6224656,83.488594
46.631493,-9.076207
82.34248,11.625495
45.326534,40.39135
-31.013533,61.402184
-68.65609,-2.5431008
6.385982,-43.606873
4.2485237,80.66483
87.965256,-5.175669
-5.6591706,27.508463
-2.21384,-52.5276
49.170464,47.40376
22.73308,43.12748
-75.19275,8.55322
-25.420387,-32.334446
-18.121716,-18.974401
13.17232,-63.966564
-55.027466,12.281052
4.322952,46.347385
-32.837654,65.84341
-49.63275,-27.457819
79.9366,10.707028
52.275417,10.635796
-9.40386,-1.849241
88.05962,3.483351
47.02054,-8.065318
28.32563,-30.189087
-71.92404,15.659193
-26.502346,42.124012
-25.205933,24.502886
34.37054,-0.336132
-15.789277,55.3599
-34.83692,53.173515
43.09878,45.33058
-54.97666,-6.3630567
73.0894,-29.444132
-37.54222,-34.18284
-0.41899574,34.7213
-17.487003,52.332184
-57.78994,-52.974625
14.518102,-16.462381
33.65776,36.56208
24.796204,51.560905
-50.26692,-29.628925
-66.50112,36.8246
-3.952144,55.59689
1.0825205,85.01088
83.08066,11.69304
-30.456663,53.521675
5.799524,-69.96307
-44.46704,48.846592
-62.445766,43.410305
43.502567,48.570065
56.44291,-28.997551
-27.48098,-22.26415
76.72197,-13.084686
29.952765,-29.07149
33.817703,-19.327152
-3.0204415,-65.6218
-43.028057,-54.278725
-68.80779,2.7732403
-27.601233,46.670105
41.44064,-5.8661804
-25.546919,-24.146755
-59.752834,26.478962
-24.02499,-56.306755
-59.12919,27.953783
81.98811,9.01581
3.129948,40.690723
69.39767,-6.934244
-57.205395,28.159203
14.18098,-16.763584
4.8439345,40.30127
-36.839245,47.122902
63.070263,-13.759609
36.771637,28.8341
-42.925247,-7.9247274
-54.07144,-52.1244
84.41928,-3.5342786
-20.734297,48.795105
-71.6167,0.41035488
-71.63559,-5.0208006
6.2916093,-10.825665
23.76382,-46.18201
55.980152,-18.837917
-18.315884,47.124413
47.826893,45.56978
47.705383,55.819073
-65.58379,34.400616
37.71698,44.858143
2.1802633,-65.20723
-1.2110022,-77.72407
-61.865826,33.952065
29.395512,-46.820827
5.377744,-84.49502
6.675423,40.893414
-39.510883,2.5687332
70.0639,-15.031923
2.1468198,40.32389
-32.687874,49.250626
-5.177943,53.93232
72.45377,1.6435927
6.2131367,-50.73538
20.588673,41.32446
63.016758,-15.204496
46.736103,58.195465
0.342432,86.14484
45.11681,4.7443957
-27.508692,51.406883
-29.858702,-1.2813325
-16.037796,-48.573006
-38.59556,-30.699585
-14.465375,38.04862
-68.95774,24.706467
36.330315,-6.2742476
-18.522953,-65.73791
-13.327976,-49.433094
-50.56073,-7.7802873
7.954605,78.077774
-64.92709,33.421444
-1.3226247,37.098305
-44.269413,-31.839872
-9.864015,22.319881
27.176474,-48.838024
4.231116,-72.52179
43.085102,59.5181
27.850538,37.39987
52.866455,8.831989
89.94265,3.579737
-50.937782,24.18985
31.356266,-30.328634
-30.41271,-2.4221773
38.770603,55.734444
51.73155,-20.369389
-0.6898854,47.944675
33.564285,-7.6232066
-19.67422,-30.86475
-66.604385,37.31417
6.2161894,-66.827866
-28.560251,59.4751
-15.625476,42.46838
83.09713,12.807269
-35.286674,45.259434
-6.272732,28.148882
-28.991947,42.434452
48.775375,14.716352
-9.401277,-79.277885
26.231014,-40.517216
11.55189,-3.6205158
-54.686104,-8.680061
90.60618,2.020681
-60.031223,-47.551437
-33.009266,36.58105
23.673157,20.265566
51.500927,7.396018
0.62416685,-80.55967
-23.41751,27.004433
-4.3779163,-69.08815
-14.32461,-24.573385
-58.654846,32.310036
12.98249,-7.1522703
-57.255566,-42.368603
0.45346588,28.073452
-35.92615,-26.817945
26.384903,28.564985
-6.274314,-71.49591
20.536467,6.6523128
8.70965,82.00987
21.786215,17.237658
82.10678,4.935563
25.384445,29.891188
-29.858343,1.8182919
4.0905266,29.94524
-78.469925,14.012347
-24.331915,5.254409
-55.76378,29.535685
-8.958017,4.434805
28.858343,37.415413
-57.289257,-33.288906
-8.103386,6.610026
34.156235,-32.71267
-46.51168,-7.4989862
23.923513,17.866352
-9.194983,3.251624
89.75269,-4.039979
-60.033535,28.028791
17.573483,21.588017
1.3339608,84.64848
-1.1020701,14.962976
37.24179,26.792936
77.80161,-0.54402274
65.94177,22.984308
45.059093,4.611131
36.981827,-5.0110335
-16.974806,-19.652115
-24.233356,-44.282753
29.365763,-0.28852752
18.694963,9.158675
29.021013,-30.030264
20.664804,-35.47671
68.88644,-31.920565
-6.013202,24.201767
12.095538,-17.223066
29.488495,-31.278318
25.547554,19.109118
-0.94860184,82.984436
-41.10057,49.93956
-20.949932,52.07888
29.561508,-0.34347466
-54.213673,-45.289124
87.17754,0.06925277
-16.641817,46.91499
-54.327423,-47.472126
-5.9832535,-8.679731
34.022205,-6.096197
29.080353,-43.30726
77.105446,0.38000813
-16.71318,-61.170723
22.734451,53.32879
-46.56901,-38.670517
-1.6510395,-68.97588
30.041946,-37.745415
6.8301125,-18.47546
23.235512,12.762266
35.377968,-24.537807
19.739483,12.4730425
3.3506033,18.651142
47.418934,-9.174577
37.64911,-41.105797
2.7489705,-51.393036
-15.2807045,-62.694016
-56.71316,25.916748
79.68286,0.8147443
-17.870567,-24.97414
-23.903963,-60.619205
-10.34558,30.224401
75.25691,-13.604265
47.24266,11.611492
79.187965,10.670534
49.484825,10.394852
-2.3307068,-68.17771
-25.454283,61.505608
-46.72879,13.573236
-44.120068,15.509204
-32.51398,-6.399907
9.927534,-70.71651
64.06694,-13.972037
7.162486,-43.212196
3.5604842,84.30865
25.672989,-30.353636
-53.31623,27.790974
-14.355414,-8.017695
-31.590742,60.01644
-12.683296,-46.208668
-43.429497,50.146866
64.43399,-7.4353504
32.4807,49.69599
-38.128956,55.07977
-66.439384,19.865744
2.069781,-75.89736
18.676,20.331596
40.391224,61.541725
48.062126,53.13057
-43.39563,-54.745377
23.77478,21.933554
3.5474434,-37.3604
42.09848,45.538937
-26.092434,-58.56456
-10.711021,-45.855938
-32.256588,5.7301736
40.269455,39.043846
63.70209,-27.855219
-52.469887,-31.291405
7.3756723,-12.798485
38.86357,62.482502
-60.01936,17.182173
-71.51625,-3.25152
-2.4129508,37.493046
-44.685734,23.240461
-34.165096,-49.47467
-11.886808,-46.23748
-20.400492,-25.71073
-12.777346,-1.1674463
-70.05227,11.18456
16.476704,-15.556634
50.35204,41.130035
88.18104,4.1309633
55.968666,10.27546
-27.046412,-26.750042
38.667866,41.85703
50.457386,11.419431
-37.92986,-30.141487
-54.854504,14.495508
0.6586967,87.044556
-1.3789787,-64.07679
37.022705,-45.906654
-12.540624,-48.679703
-6.9369063,32.037014
-41.428707,-27.000725
-26.33985,4.6201134
75.05299,-14.06398
24.403633,20.499258
69.47373,-7.5783467
31.451021,-39.168587
26.601137,19.808233
29.02799,37.412212
-28.816095,-0.9859562
-70.11056,18.338634
-57.491085,-49.883606
-29.90448,65.70724
7.6617894,12.941575
79.57539,-15.324777
-20.611828,50.514854
15.59081,17.305832
-64.750885,31.66849
-8.895234,-6.970523
-3.1745949,-74.15183
17.779646,-5.59168
-60.904198,32.252155
-24.080118,-58.75123
-76.41929,9.48604
8.178836,-0.098133124
10.699913,-64.680336
7.61893,-51.14802
5.767155,-10.06892
49.291824,31.995995
-25.537626,52.57147
-15.588922,49.95096
11.041779,-12.083881
3.8894188,-12.352853
-23.355976,-32.897217
-5.7899957,41.517445
52.93649,12.564183
-19.529982,-25.776964
-37.363052,58.702106
-23.91372,49.20552
11.772968,-19.280422
4.9307756,-72.395226
50.502808,-21.00832
-3.0785263,-83.81356
30.645435,-31.937855
17.620132,19.52495
-64.9646,-6.846186
13.696894,-4.695515
5.572313,14.1272545
-55.70977,-36.388676
-16.67241,33.716576
64.80579,-17.794306
3.9723203,-38.92248
-54.936832,-47.074047
87.69808,-6.1779633
4.539672,80.702385
9.756812,79.75121
-65.21488,19.466871
9.096435,-67.689415
9.263601,-42.070843
-60.07285,-52.292004
5.389704,-79.19155
-58.403297,13.326763
-2.4713817,83.437325
33.68079,46.039032
62.49978,-39.389248
-32.61041,37.443825
83.479355,1.6060183
26.804125,47.90959
34.75977,-4.626677
-8.711045,21.651583
52.617336,-21.70571
-1.9374565,56.057957
64.16015,-10.718346
-1.6702079,-82.352974
-13.262523,0.5521092
-30.177996,56.085037
45.153725,59.223618
8.025401,-10.039079
-67.15245,-3.81102
-63.03009,25.043772
0.9694916,-49.245155
26.5546,-46.857624
65.11358,-34.94411
-53.04015,-7.186444
-52.329224,-58.95687
-39.47458,57.03849
67.27194,-29.687895
21.544285,18.545315
0.39249372,45.072147
-10.984999,30.723312
-25.364569,6.2312922
-50.155903,-29.82876
-43.048218,-55.90002
-2.52753,33.011345
-14.756755,37.97998
-63.95511,-4.3505025
-5.068027,-2.3458989
80.47405,6.6166844
38.00024,44.72698
1.425062,-73.51532
62.972332,-13.693013
79.01342,10.767126
44.337254,38.14395
30.32382,-48.12737
27.96127,-1.460802
17.81559,-10.395583
62.373013,-37.745808
-35.603382,47.94084
27.91348,48.471214
46.782913,57.122845
80.43659,-8.678091
-23.34975,7.4542785
-19.579006,-30.627476
17.652819,-7.853022
-56.355476,-53.70326
88.3038,8.211558
-51.55398,27.175589
-57.502655,-36.88863
-71.54052,17.577234
-35.209858,45.500065
-61.783585,9.158533
77.95178,-12.069463
77.499596,1.793203
57.731487,13.26145
-68.393036,-0.9930467
-31.92794,65.99568
1.8989569,-69.84589
-2.6163497,83.50485
32.81689,-7.9226956
-24.457151,-32.620846
36.76091,59.321575
-18.083506,-26.355036
8.705953,-0.9223354
29.014147,41.822433
-0.34652898,45.70315
67.071556,-19.02016
67.259285,-30.500685
-20.906021,48.319927
-31.162067,51.569706
-3.064577,51.772465
-45.358196,-4.405679
38.82311,42.386574
-41.886448,-49.609333
27.387468,46.123436
60.9835,-12.825547
-17.325403,58.412918
-60.31327,28.480282
51.70075,-19.4277
86.804245,5.4337244
-16.713564,-67.76564
1.0134978,44.07435
32.422607,-35.163483
22.907112,19.47306
28.245472,39.20597
45.40386,57.844
-39.14162,-29.794828
8.061967,-69.05758
-58.513206,-36.798603
53.98195,16.453045
22.10071,-27.142239
37.08565,60.770416
2.260446,-45.848415
-28.452686,39.762783
4.870244,-61.89485
-25.326529,3.970114
25.519634,11.562152
88.86362,-3.9997358
-17.973871,-67.0279
72.84777,-3.9822838
4.615748,-67.445114
-0.17024675,-51.391685
-51.73695,19.41205
81.76533,-14.462805
-36.64739,-35.559494
-35.201096,56.478413
1.2673641,40.425827
-35.73148,-34.32561
-70.68978,1.1776592
-59.250816,-53.43558
10.993056,-17.55728
46.848232,32.28052
-58.000454,-51.56922
23.57216,-45.79957
33.44965,-35.60174
-71.09809,9.837588
53.259987,25.088146
-12.441393,-34.635567
21.88171,14.554519
71.024704,19.518578
-17.195366,38.155094
-30.569891,-5.1223335
28.926743,-30.296839
-20.16401,-30.621525
13.434334,-4.553185
-32.68651,-2.724699
15.149589,-11.463905
24.233088,-26.711637
37.884197,-26.326843
-9.980042,-44.448395
22.313442,-23.442537
53.765587,-21.241505
79.99762,6.352541
-20.678583,53.219933
-22.458887,44.44772
-52.153282,-53.52968
43.81454,40.225956
0.8503451,36.089073
-10.977377,-9.362948
30.95831,-44.455185
9.884863,-74.65116
14.399113,-15.392648
-36.741825,-50.487198
-3.2353187,-65.41185
9.918156,79.6256
73.07412,-0.084129766
68.873116,20.493063
-70.59419,26.1953
1.4790521,-73.19121
-57.667397,5.896078
-66.546265,-2.2896473
5.732841,18.101704
51.536163,17.431883
-19.520794,-25.496634
3.4611788,-9.4710045
53.43943,10.694171
-37.540802,52.464756
-45.840588,26.24287
-5.082597,34.868484
-1.8154893,-48.80661
-34.757385,61.340652
-37.432583,-45.465183
-73.24036,-6.8611593
73.11464,22.273664
0.4689252,-43.348045
1.4861108,87.63045
35.795692,56.195107
9.772192,-6.6690183
-18.711477,49.61934
-26.610294,4.41283
24.006207,21.59113
-29.325184,32.999847
-78.1151,11.687182
-36.176014,45.571854
57.725643,13.276736
63.787685,-4.323997
-13.408232,-46.59764
37.71999,-23.489605
41.119797,45.9047
-21.497787,36.457508
-35.869785,-49.224915
-5.5071163,-72.71958
-51.04764,-28.741913
-63.207478,11.841718
2.6346056,-45.183556
-31.192501,42.565083
13.872672,-4.731699
23.230553,18.768923
-62.05263,-40.693283
-2.1567965,54.9224
-52.49593,-58.971935
-71.749725,-7.545062
86.8783,-4.4904943
-11.881812,1.3346959
13.271108,-6.9914713
5.2385654,80.538704
-26.694384,-59.49231
-9.414621,-6.8232126
55.598793,10.6379595
-0.16826835,14.394633
1.9988831,-82.56013
-57.945267,-42.86129
-45.825596,-7.704688
21.499987,13.550568
-2.9213598,35.142654
23.435984,-25.967865
40.540226,60.98118
-43.266468,50.663593
2.9512782,42.57461
-0.07248787,13.060447
-13.807529,-6.138447
51.36362,1.6240149
-76.33429,19.169863
10.017315,-22.08074
-43.505596,47.209793
29.468813,-40.90072
-68.448685,-9.677615
63.507656,-35.72463
-54.67717,8.689414
58.42598,-22.232735
47.090958,8.205566
54.0376,3.0421696
70.82244,-32.549084
30.795319,-44.730835
-19.30412,44.430614
-66.38733,-8.0191145
-6.104214,28.470411
-57.964455,10.204852
-1.6648542,-33.608345
-31.416058,37.165844
-41.479385,47.41477
-5.5278955,26.7807
-2.919267,54.234688
34.62664,29.579432
-65.68908,-6.540657
-5.902783,5.786784
79.187515,12.333614
-44.30547,15.056485
-72.48981,8.4475765
-16.975784,-66.34724
3.0292401,40.04081
-15.677382,-26.619024
36.880245,-27.75734
-63.176025,11.588789
30.855484,42.33998
-37.058365,-34.285473
24.696295,-7.10889
84.051674,-14.865545
22.08054,18.913773
-62.103935,10.877642
-56.66557,24.214588
-62.832096,-38.78393
-4.722041,-73.01222
6.8359866,-13.190771
-56.681217,13.169999
-0.4622966,-65.15727
46.869473,-7.2048626
18.351688,19.98885
-29.18901,-0.9378261
2.0423856,87.78938
-46.886463,28.374866
89.83729,3.3302765
35.295376,30.79037
50.974483,-19.045097
61.75752,-39.190617
45.0406,58.223892
-18.725426,-65.985245
-13.126897,43.183273
34.76487,-39.948296
17.763374,14.824767
1.0449467,19.149437
-49.42471,-28.301813
-0.18830886,-50.787403
3.806168,-72.36085
37.4031,-46.860733
-61.981434,-42.516136
31.638115,-5.342728
-14.092617,-51.0846
-5.3161364,-40.18572
82.58291,1.9469295
-46.903008,-4.041706
70.03437,-36.702225
0.23977897,-79.99395
19.386644,18.567377
-39.08366,58.15752
65.90223,-14.264314
6.1391954,45.693386
-33.00393,35.714504
-2.2939222,-49.36791
-14.859309,-49.357468
-54.175644,-9.492146
-68.84844,-0.5714071
33.987846,-18.191345
-3.5091228,-35.49476
36.55721,-25.757511
-0.24579018,-50.26016
25.774687,52.17209
-8.095822,6.2439137
1.5142875,40.209496
37.611755,60.0334
22.712812,-44.816933
31.461239,38.425053
34.377922,-18.67639
-2.6177485,-83.524704
-5.530841,-39.457848
80.678696,12.450819
9.89104,-5.103286
-50.946384,10.378079
-57.04185,-42.134926
66.40955,-0.5362087
64.91139,-39.364407
-29.56159,38.327732
80.16746,7.5752287
39.49022,-20.546307
-28.605005,43.36206
-35.82711,-1.9583057
45.838417,58.830196
35.95174,55.197422
17.958586,18.568794
-71.02534,20.993721
-35.810204,60.62735
3.3205757,20.8648
8.944684,-59.5469
28.890226,-41.69757
-28.114906,-1.9282451
30.891539,-30.584934
-5.2073913,30.601603
-76.191696,9.077907
-75.03942,13.629418
23.07771,-32.489906
45.47691,-7.1638045
34.216164,0.14115617
-1.2397717,13.847267
40.808994,52.345264
12.740654,-63.68573
-67.651535,24.438871
-32.923378,-51.30376
27.014156,48.11024
-53.18253,-51.246525
-35.745453,-49.31239
87.277794,7.9172893
-33.181152,42.87339
4.3188677,-45.927788
74.732376,-0.74456346
-44.60223,17.500538
7.604694,-67.89575
-32.351105,66.44694
85.35669,-6.9389462
5.74733,79.243416
13.832278,-10.389559
4.5472636,46.378693
-52.11957,-41.209633
-22.728579,60.26043
85.460045,5.4428654
-24.757566,36.309795
-77.64822,15.230125
-20.821363,61.441372
-16.264084,53.426735
-47.436874,22.491846
-16.152296,54.13576
-30.414782,44.736137
-71.41337,-1.2017398
-60.02842,26.22867
-28.687706,58.112194
-35.230843,56.377224
52.798977,14.466049
-53.807518,11.690686
-14.676251,-23.211794
22.236635,40.37181
50.244747,10.744448
80.646515,6.586768
41.51838,45.99441
14.537966,-6.381992
3.0795712,-10.500061
36.712315,-23.171198
-59.22878,-53.016106
-43.275562,14.558973
26.787958,-38.947365
-50.816483,-53.289635
3.8371933,21.748652
-33.74634,48.59509
-47.636883,22.16787
9.411517,-5.2448263
37.98841,-40.61696
-54.07883,-52.75614
9.360413,-1.4455341
-17.353552,-41.776302
33.64147,-47.66317
79.1159,13.285976
-59.90059,-47.940533
22.591763,-26.855099
46.865715,8.158796
-15.619468,-26.197248
43.158703,59.74652
35.605225,57.273945
-25.357327,52.673054
-5.7452955,-40.122025
