age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
23,Private,109714,11th,Never-married,Protective-serv,Not-in-family,Black,Male,0,1,0,India,>50K
20,Private,87825,Masters,Never-married,Other-service,Not-in-family,White,Female,0,1,0,United-States,>50K
18,Private,48650,12th,Divorced,Sales,Own-child,White,Male,1,1,0,United-States,<=50K
24,Self-emp-not-inc,96277,11th,Never-married,Other-service,Not-in-family,White,Male,0,0,2,India,<=50K
26,Private,126576,Bachelors,Never-married,Tech-support,Husband,White,Male,0,1,0,United-States,>50K
15,Private,85959,Assoc-voc,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1,0,United-States,>50K
25,Private,113988,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,2,United-States,<=50K
21,Self-emp-not-inc,81004,Bachelors,Divorced,Prof-specialty,Own-child,White,Male,0,1,0,United-States,<=50K
15,Self-emp-inc,58696,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,1,0,Nicaragua,<=50K
17,Self-emp-not-inc,49010,Bachelors,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,1,0,India,<=50K
21,Private,92860,11th,Never-married,Adm-clerical,Husband,White,Male,1,1,0,United-States,<=50K
23,Private,115036,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Female,1,1,0,United-States,<=50K
25,Self-emp-not-inc,103044,Bachelors,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Female,1,1,2,United-States,<=50K
23,Self-emp-not-inc,109307,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1,2,United-States,>50K
19,Self-emp-not-inc,80248,Assoc-voc,Never-married,Priv-house-serv,Husband,White,Male,1,1,2,Nicaragua,<=50K
21,Private,94611,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,1,1,0,United-States,<=50K
21,Private,90740,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,1,0,Mexico,>50K
21,Private,120137,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,India,<=50K
17,Self-emp-not-inc,90400,Bachelors,Divorced,Machine-op-inspct,Own-child,White,Female,0,1,1,United-States,<=50K
31,Self-emp-not-inc,105082,Some-college,Never-married,Sales,Husband,White,Female,0,1,2,India,<=50K
28,Self-emp-inc,105236,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,India,<=50K
15,Federal-gov,72542,Some-college,Widowed,Craft-repair,Own-child,White,Female,0,0,2,India,<=50K
27,Self-emp-not-inc,101465,11th,Never-married,Adm-clerical,Husband,White,Female,0,1,0,United-States,<=50K
17,Self-emp-not-inc,71160,Assoc-voc,Never-married,Sales,Own-child,White,Female,0,1,0,Haiti,<=50K
32,Self-emp-not-inc,133214,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,India,<=50K
22,Private,101659,Bachelors,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,1,1,1,United-States,<=50K
23,Federal-gov,106270,Some-college,Never-married,Other-service,Husband,White,Female,0,1,0,India,<=50K
14,Self-emp-not-inc,14592,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,1,0,United-States,>50K
17,Self-emp-not-inc,54859,11th,Widowed,Sales,Husband,White,Male,0,1,0,United-States,<=50K
21,Private,65431,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,0,1,2,Nicaragua,<=50K
16,Private,26377,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,1,2,India,<=50K
20,Private,79392,Bachelors,Married-civ-spouse,Sales,Own-child,White,Male,1,1,0,Mexico,>50K
23,Private,97851,Bachelors,Never-married,Sales,Not-in-family,Black,Male,0,1,0,Nicaragua,<=50K
22,Self-emp-not-inc,90470,HS-grad,Divorced,Adm-clerical,Own-child,Black,Male,1,1,0,India,<=50K
23,Private,101263,Masters,Divorced,Adm-clerical,Own-child,White,Male,0,0,0,United-States,>50K
29,Self-emp-not-inc,111871,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1,2,Haiti,>50K
22,Self-emp-not-inc,83862,Bachelors,Divorced,Machine-op-inspct,Own-child,White,Male,0,1,2,United-States,<=50K
22,Self-emp-not-inc,79746,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,0,India,<=50K
14,Private,53751,Bachelors,Widowed,Sales,Not-in-family,White,Male,1,1,0,United-States,>50K
18,Private,83600,Masters,Never-married,Other-service,Own-child,White,Female,1,1,2,United-States,<=50K
19,Private,81429,Bachelors,Never-married,Craft-repair,Own-child,White,Male,0,1,2,United-States,<=50K
21,Private,96544,11th,Never-married,Other-service,Own-child,Black,Male,0,1,0,United-States,<=50K
20,Self-emp-not-inc,97963,11th,Divorced,Machine-op-inspct,Not-in-family,White,Female,1,1,2,Haiti,<=50K
23,Private,103210,Assoc-voc,Never-married,Farming-fishing,Husband,White,Female,0,1,2,United-States,<=50K
20,Private,87376,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Female,1,0,0,United-States,>50K
22,Private,100419,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,1,0,Mexico,>50K
18,Self-emp-not-inc,61611,Masters,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,1,1,0,United-States,<=50K
14,Self-emp-not-inc,29178,11th,Married-civ-spouse,Other-service,Not-in-family,White,Male,1,1,2,Mexico,<=50K
24,Self-emp-not-inc,113834,11th,Never-married,Other-service,Husband,Black,Female,0,1,2,United-States,<=50K
10,Self-emp-not-inc,38478,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,1,0,United-States,<=50K
20,Private,75798,Bachelors,Never-married,Sales,Not-in-family,Black,Male,0,1,2,Mexico,<=50K
16,Self-emp-not-inc,75239,12th,Never-married,Adm-clerical,Not-in-family,Black,Male,1,1,0,United-States,>50K
22,Self-emp-not-inc,107419,Masters,Divorced,Exec-managerial,Not-in-family,Black,Female,1,1,0,India,<=50K
19,Self-emp-not-inc,93639,Bachelors,Never-married,Tech-support,Own-child,White,Female,0,1,2,United-States,<=50K
24,Self-emp-inc,91494,Bachelors,Married-civ-spouse,Sales,Own-child,White,Female,1,1,2,United-States,>50K
20,Private,97470,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0,1,0,United-States,>50K
19,Self-emp-not-inc,68446,11th,Divorced,Machine-op-inspct,Own-child,White,Female,0,1,2,United-States,<=50K
22,Private,82832,HS-grad,Never-married,Sales,Not-in-family,White,Female,1,1,0,India,<=50K
23,Self-emp-not-inc,86989,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,0,1,0,United-States,<=50K
27,Self-emp-inc,107674,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Female,0,1,2,United-States,<=50K
13,Private,35320,HS-grad,Widowed,Sales,Own-child,Black,Male,0,1,0,Nicaragua,>50K
26,Self-emp-not-inc,99226,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,1,0,United-States,<=50K
17,Self-emp-not-inc,56595,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,0,1,2,United-States,<=50K
18,Self-emp-not-inc,54469,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,1,1,0,United-States,>50K
24,Self-emp-inc,134478,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,India,>50K
25,Private,100384,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,0,1,2,India,>50K
16,Self-emp-not-inc,48360,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Female,0,1,0,United-States,>50K
11,Self-emp-inc,31052,Bachelors,Never-married,Craft-repair,Own-child,White,Female,0,1,0,United-States,>50K
17,Private,56321,11th,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,1,1,United-States,<=50K
20,Self-emp-not-inc,75906,Bachelors,Never-married,Sales,Not-in-family,White,Male,1,1,2,India,>50K
24,Self-emp-not-inc,83264,Bachelors,Separated,Sales,Husband,Black,Female,0,1,0,India,>50K
13,Self-emp-not-inc,32141,11th,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,1,1,2,United-States,>50K
22,Self-emp-not-inc,93938,11th,Divorced,Adm-clerical,Not-in-family,White,Male,0,1,0,Haiti,>50K
19,Private,75000,11th,Never-married,Tech-support,Husband,White,Male,0,1,0,Nicaragua,<=50K
15,Self-emp-not-inc,40177,Bachelors,Divorced,Sales,Own-child,White,Male,1,1,0,United-States,<=50K
17,Self-emp-not-inc,102114,11th,Married-civ-spouse,Craft-repair,Husband,White,Female,1,1,2,India,<=50K
21,Self-emp-not-inc,76454,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,1,0,United-States,<=50K
24,Self-emp-not-inc,80057,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,2,India,>50K
21,Self-emp-not-inc,93750,Masters,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,1,2,Haiti,<=50K
22,Federal-gov,82879,11th,Never-married,Tech-support,Own-child,White,Female,1,1,2,United-States,<=50K
26,Self-emp-not-inc,132065,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,1,2,United-States,<=50K
22,Self-emp-not-inc,97176,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,0,1,1,Nicaragua,>50K
16,Self-emp-not-inc,73740,11th,Divorced,Adm-clerical,Own-child,White,Male,1,1,1,United-States,>50K
19,Self-emp-not-inc,57329,Bachelors,Divorced,Craft-repair,Own-child,White,Female,0,1,0,United-States,>50K
23,Self-emp-not-inc,116522,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Haiti,<=50K
19,Private,83174,HS-grad,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,1,2,Nicaragua,>50K
25,Private,120408,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,2,Mexico,>50K
23,Self-emp-not-inc,99493,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,<=50K
16,Self-emp-not-inc,69748,HS-grad,Never-married,Machine-op-inspct,Husband,Black,Female,1,1,0,Nicaragua,<=50K
19,Self-emp-not-inc,61346,Bachelors,Divorced,Craft-repair,Own-child,White,Female,1,1,2,United-States,<=50K
12,Federal-gov,19092,Bachelors,Divorced,Craft-repair,Not-in-family,Black,Male,1,1,2,Mexico,>50K
13,Self-emp-not-inc,61313,11th,Never-married,Adm-clerical,Husband,White,Male,0,1,2,United-States,<=50K
22,Private,89505,Masters,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,>50K
24,Self-emp-not-inc,109902,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,1,2,United-States,<=50K
22,Self-emp-not-inc,110693,Bachelors,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,1,2,India,>50K
23,Federal-gov,109291,11th,Never-married,Craft-repair,Husband,White,Male,0,1,2,United-States,>50K
28,Federal-gov,136740,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,1,2,United-States,>50K
21,Self-emp-not-inc,88005,Bachelors,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,1,0,United-States,<=50K
22,Self-emp-not-inc,79416,11th,Never-married,Machine-op-inspct,Husband,White,Female,1,1,0,United-States,>50K
17,Private,57841,Assoc-voc,Never-married,Other-service,Husband,White,Male,1,1,1,United-States,<=50K
21,Private,96289,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,India,<=50K
16,Private,86683,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,1,0,0,United-States,>50K
18,Self-emp-not-inc,80291,11th,Divorced,Other-service,Own-child,White,Female,1,1,0,India,>50K
20,Private,66320,Assoc-voc,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1,0,India,>50K
18,Self-emp-not-inc,77429,Masters,Never-married,Other-service,Own-child,White,Female,1,1,0,United-States,<=50K
20,Private,80677,Masters,Never-married,Tech-support,Not-in-family,White,Female,0,1,0,United-States,>50K
14,Private,27791,HS-grad,Never-married,Sales,Wife,White,Female,0,0,0,India,>50K
23,Private,94561,Assoc-voc,Divorced,Craft-repair,Own-child,White,Female,1,1,0,United-States,<=50K
15,Self-emp-not-inc,54187,11th,Widowed,Other-service,Husband,Black,Female,1,1,0,India,>50K
27,Self-emp-not-inc,138272,Bachelors,Married-civ-spouse,Sales,Own-child,White,Female,0,1,0,India,>50K
25,Self-emp-not-inc,112126,12th,Married-civ-spouse,Tech-support,Own-child,Black,Female,0,0,2,United-States,<=50K
21,State-gov,108152,Masters,Married-civ-spouse,Other-service,Own-child,White,Female,0,1,2,United-States,<=50K
17,Self-emp-not-inc,87729,11th,Married-civ-spouse,Other-service,Not-in-family,White,Male,1,1,0,India,<=50K
20,Self-emp-not-inc,83298,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,Haiti,>50K
24,Self-emp-inc,119565,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0,United-States,>50K
21,Private,79824,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1,0,United-States,<=50K
24,Federal-gov,89133,Assoc-voc,Married-civ-spouse,Sales,Own-child,White,Female,0,1,2,United-States,<=50K
19,Private,83916,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,0,0,India,<=50K
28,Self-emp-not-inc,128877,11th,Married-civ-spouse,Craft-repair,Own-child,Black,Female,0,1,2,Haiti,<=50K
22,State-gov,116609,Assoc-voc,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
22,Private,87435,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,2,United-States,<=50K
25,Federal-gov,103311,Bachelors,Never-married,Craft-repair,Husband,Black,Female,0,1,0,United-States,<=50K
21,State-gov,101393,11th,Married-civ-spouse,Craft-repair,Husband,White,Female,1,0,2,Nicaragua,<=50K
17,Private,63075,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Male,1,1,2,India,<=50K
22,Self-emp-not-inc,110005,11th,Married-civ-spouse,Sales,Husband,White,Male,0,1,2,United-States,<=50K
18,Self-emp-not-inc,62513,Masters,Married-civ-spouse,Other-service,Not-in-family,Black,Female,1,1,0,United-States,<=50K
28,State-gov,115624,11th,Married-civ-spouse,Sales,Husband,Black,Male,0,1,0,United-States,<=50K
29,Private,130177,HS-grad,Widowed,Other-service,Husband,White,Female,0,1,0,India,<=50K
28,Self-emp-not-inc,113180,Some-college,Never-married,Sales,Husband,White,Female,0,1,2,India,>50K
19,Self-emp-not-inc,72348,11th,Widowed,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
18,Private,59489,Assoc-voc,Never-married,Other-service,Own-child,White,Female,1,1,0,United-States,<=50K
28,Private,145232,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,<=50K
21,Self-emp-not-inc,78849,Assoc-voc,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,0,1,0,India,>50K
21,Self-emp-not-inc,83634,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,1,2,Haiti,<=50K
22,Private,95747,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,0,1,0,United-States,>50K
22,Private,90131,11th,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,1,0,India,<=50K
21,Self-emp-not-inc,73003,Bachelors,Widowed,Machine-op-inspct,Husband,Black,Female,0,0,0,United-States,<=50K
26,Self-emp-not-inc,99472,11th,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,India,<=50K
23,Self-emp-not-inc,119975,11th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,0,India,<=50K
22,Private,107679,Masters,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,2,Nicaragua,>50K
18,Private,45531,Some-college,Never-married,Adm-clerical,Husband,Black,Female,1,1,2,United-States,<=50K
23,Self-emp-not-inc,84374,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,>50K
20,Self-emp-not-inc,77090,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,1,0,India,>50K
25,Self-emp-not-inc,114563,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,0,1,2,India,<=50K
20,Private,90601,Bachelors,Divorced,Craft-repair,Husband,Black,Female,1,1,0,India,<=50K
19,Private,80711,Assoc-voc,Never-married,Craft-repair,Own-child,Black,Female,0,1,0,United-States,>50K
19,Self-emp-not-inc,85400,11th,Never-married,Adm-clerical,Own-child,White,Male,0,1,0,United-States,>50K
28,State-gov,127422,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Female,0,1,0,India,>50K
25,Private,128676,Some-college,Never-married,Farming-fishing,Not-in-family,White,Female,0,1,2,United-States,<=50K
17,Private,45030,HS-grad,Widowed,Machine-op-inspct,Own-child,Black,Female,1,1,2,India,<=50K
23,Self-emp-not-inc,101941,Some-college,Separated,Craft-repair,Own-child,White,Female,0,0,0,Haiti,<=50K
21,Private,90792,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,1,1,2,India,>50K
22,Private,78383,11th,Married-civ-spouse,Sales,Own-child,White,Male,0,1,0,United-States,<=50K
25,Self-emp-not-inc,118724,Some-college,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,0,United-States,<=50K
18,Self-emp-not-inc,66895,11th,Never-married,Adm-clerical,Husband,Black,Female,1,1,0,India,<=50K
27,Self-emp-not-inc,122218,Assoc-voc,Never-married,Other-service,Husband,White,Female,0,1,2,United-States,>50K
17,Self-emp-not-inc,64258,12th,Divorced,Machine-op-inspct,Not-in-family,White,Female,1,1,0,United-States,<=50K
19,Self-emp-not-inc,70281,Assoc-voc,Never-married,Sales,Own-child,White,Male,1,1,0,El-Salvador,>50K
25,Self-emp-not-inc,114437,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,1,0,United-States,<=50K
22,Self-emp-not-inc,103995,HS-grad,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,1,0,India,>50K
22,Private,98162,11th,Widowed,Craft-repair,Husband,White,Male,0,1,2,Nicaragua,<=50K
20,Private,92551,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,0,United-States,<=50K
22,State-gov,130334,Bachelors,Never-married,Other-service,Own-child,Black,Female,0,0,0,United-States,<=50K
27,Self-emp-not-inc,132268,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,0,1,0,United-States,<=50K
24,Self-emp-not-inc,118682,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,1,0,United-States,<=50K
19,Self-emp-not-inc,77654,Bachelors,Divorced,Craft-repair,Own-child,White,Female,1,1,0,India,<=50K
21,Self-emp-not-inc,83691,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,0,United-States,>50K
25,State-gov,131312,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,>50K
25,Self-emp-not-inc,103192,11th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,1,1,Mexico,<=50K
16,Self-emp-not-inc,62840,11th,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,2,United-States,<=50K
16,Federal-gov,53171,12th,Never-married,Exec-managerial,Own-child,Black,Female,1,1,0,Nicaragua,<=50K
19,Private,86908,11th,Never-married,Craft-repair,Not-in-family,Black,Female,1,1,2,India,<=50K
26,Private,130825,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,Haiti,>50K
20,Private,66855,HS-grad,Never-married,Adm-clerical,Husband,White,Female,1,1,0,Mexico,<=50K
16,Private,47674,Assoc-voc,Separated,Craft-repair,Husband,White,Male,0,1,2,United-States,<=50K
18,Private,84088,Assoc-voc,Married-civ-spouse,Sales,Own-child,White,Male,0,1,0,United-States,>50K
18,Self-emp-not-inc,77188,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Female,0,1,2,India,>50K
27,Self-emp-not-inc,139821,11th,Never-married,Sales,Own-child,White,Male,0,1,0,United-States,<=50K
22,Self-emp-not-inc,100741,Assoc-voc,Divorced,Machine-op-inspct,Husband,White,Female,0,0,2,United-States,<=50K
25,Self-emp-not-inc,115117,Bachelors,Married-civ-spouse,Sales,Own-child,White,Female,1,1,0,United-States,<=50K
23,Self-emp-not-inc,97071,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,India,<=50K
30,Self-emp-not-inc,112207,11th,Never-married,Tech-support,Not-in-family,White,Male,0,1,0,United-States,>50K
16,Private,92389,11th,Married-civ-spouse,Sales,Not-in-family,White,Male,1,1,0,Nicaragua,>50K
25,Self-emp-not-inc,120619,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,1,2,India,<=50K
19,State-gov,99064,Assoc-voc,Married-civ-spouse,Other-service,Own-child,White,Male,1,1,0,United-States,>50K
21,Self-emp-not-inc,89295,HS-grad,Widowed,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
22,Private,97266,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,United-States,<=50K
20,State-gov,72969,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,1,1,India,<=50K
18,Private,59688,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1,2,United-States,<=50K
23,Private,87125,11th,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,1,0,India,<=50K
21,Federal-gov,75977,Assoc-acdm,Married-civ-spouse,Sales,Not-in-family,White,Male,0,1,0,India,>50K
13,Self-emp-inc,42588,Assoc-voc,Divorced,Adm-clerical,Own-child,White,Female,1,1,2,United-States,<=50K
26,Private,96423,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,1,1,0,United-States,>50K
26,Federal-gov,85443,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,1,0,India,<=50K
23,Self-emp-not-inc,103949,Some-college,Married-civ-spouse,Tech-support,Not-in-family,White,Female,1,1,0,India,<=50K
21,Self-emp-not-inc,96291,11th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1,2,India,<=50K
18,Private,68511,HS-grad,Divorced,Sales,Wife,White,Male,0,1,2,India,>50K
15,Private,66369,Bachelors,Divorced,Craft-repair,Husband,Black,Male,0,1,0,India,<=50K
25,Private,105752,HS-grad,Widowed,Craft-repair,Own-child,White,Male,0,1,2,United-States,>50K
22,Self-emp-not-inc,88120,Assoc-voc,Divorced,Protective-serv,Not-in-family,White,Female,1,1,0,Haiti,<=50K
18,Private,75181,Bachelors,Never-married,Craft-repair,Husband,Black,Female,0,1,0,United-States,>50K
18,Self-emp-not-inc,74079,Assoc-voc,Divorced,Sales,Husband,White,Male,0,1,0,United-States,<=50K
23,Private,109063,Assoc-voc,Never-married,Sales,Not-in-family,Black,Female,0,1,0,United-States,>50K
19,Self-emp-not-inc,55146,11th,Never-married,Adm-clerical,Not-in-family,White,Male,0,1,0,India,<=50K
17,Private,58385,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,1,2,United-States,<=50K
22,Private,116091,Bachelors,Widowed,Prof-specialty,Husband,Black,Female,0,1,0,India,<=50K
20,Self-emp-not-inc,96048,Some-college,Never-married,Sales,Not-in-family,Black,Male,1,1,2,United-States,>50K
19,Self-emp-not-inc,99745,Bachelors,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,0,United-States,>50K
25,Private,139586,HS-grad,Never-married,Other-service,Own-child,White,Female,0,1,1,United-States,>50K
27,Private,119794,11th,Married-civ-spouse,Sales,Husband,White,Female,0,1,0,United-States,>50K
15,Self-emp-not-inc,36213,Masters,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
18,Self-emp-not-inc,71263,Masters,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,United-States,>50K
13,Private,57636,Bachelors,Married-civ-spouse,Protective-serv,Own-child,Black,Female,1,1,2,El-Salvador,>50K
27,Self-emp-not-inc,132345,11th,Married-civ-spouse,Other-service,Husband,White,Female,1,1,0,India,<=50K
14,Private,40272,Assoc-voc,Divorced,Prof-specialty,Not-in-family,Black,Male,1,1,2,El-Salvador,<=50K
26,Private,107770,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,1,2,United-States,<=50K
28,Private,135387,Masters,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,Haiti,<=50K
21,Private,92173,Some-college,Divorced,Craft-repair,Own-child,Black,Female,0,1,2,India,<=50K
18,Self-emp-not-inc,70648,11th,Widowed,Adm-clerical,Not-in-family,Black,Male,1,1,2,India,<=50K
24,Self-emp-not-inc,95969,11th,Divorced,Sales,Own-child,White,Male,0,1,0,United-States,<=50K
21,Private,85290,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,1,0,United-States,<=50K
23,Private,134340,Assoc-voc,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1,0,United-States,<=50K
24,Self-emp-not-inc,122261,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,>50K
25,Local-gov,113442,Bachelors,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,1,0,India,>50K
17,Private,70079,11th,Never-married,Prof-specialty,Own-child,White,Male,0,1,0,India,>50K
22,Self-emp-not-inc,93375,Some-college,Divorced,Other-service,Husband,Black,Female,0,0,0,United-States,>50K
19,Self-emp-not-inc,72945,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,0,1,0,India,>50K
19,Self-emp-not-inc,58458,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,1,2,Mexico,<=50K
18,Self-emp-not-inc,100319,11th,Never-married,Adm-clerical,Husband,White,Male,1,1,2,United-States,>50K
16,Self-emp-not-inc,66468,12th,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1,2,United-States,<=50K
18,Private,38586,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1,2,Mexico,<=50K
20,Self-emp-not-inc,88563,Some-college,Never-married,Sales,Not-in-family,White,Female,1,1,0,United-States,>50K
21,Private,94651,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,1,1,0,United-States,<=50K
20,Private,77423,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0,Haiti,<=50K
27,Local-gov,101821,Assoc-voc,Married-civ-spouse,Sales,Not-in-family,White,Female,0,1,0,United-States,<=50K
20,Private,81440,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,1,1,0,United-States,<=50K
24,Self-emp-not-inc,87269,Bachelors,Married-civ-spouse,Tech-support,Own-child,Black,Male,0,1,0,United-States,>50K
23,Self-emp-not-inc,115628,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,1,1,0,United-States,<=50K
19,Self-emp-not-inc,62021,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,1,0,United-States,>50K
22,Private,101079,11th,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,1,2,United-States,<=50K
24,Federal-gov,115941,HS-grad,Never-married,Sales,Own-child,White,Female,0,1,0,India,<=50K
17,Private,78352,Bachelors,Married-civ-spouse,Sales,Own-child,White,Female,1,1,0,India,>50K
23,Self-emp-not-inc,116918,Assoc-voc,Never-married,Other-service,Husband,White,Female,0,1,1,India,>50K
18,Self-emp-not-inc,62456,Assoc-voc,Divorced,Other-service,Husband,Black,Male,1,1,0,India,>50K
14,Federal-gov,17908,Some-college,Widowed,Machine-op-inspct,Own-child,Black,Female,1,1,0,Nicaragua,<=50K
